sleeve,kind,tf,family,sharpe,mc_p5,mc_p50,max_dd,months_in_profit,turnover,placebo_sharpe,screened,wf_oos,accepted
FETUSDT_4h_breakout,crypto,4h,breakout,-0.13746209799474032,,,-0.14520362982518886,0.4418604651162791,73.5953140728673,-1.3360009923773346,False,,False
CRVUSDT_4h_trend,crypto,4h,trend,0.2711026317784931,,,-0.21716300974289826,0.5492957746478874,35.2111875740022,-2.4374972947615636,False,,False
CRVUSDT_4h_carry,crypto,4h,carry,0.25967189750270897,,,-0.10696383037890833,0.5211267605633803,100.69501419411687,-0.9928451781262964,False,0.012925064707670176,False
CRVUSDT_4h_mean_reversion,crypto,4h,mean_reversion,0.12339016461016444,,,-0.19379138627220394,0.5492957746478874,284.0908297599498,-1.4352563553528892,False,,False
CRVUSDT_4h_breakout,crypto,4h,breakout,-0.6578166998148851,,,-0.23058828161596012,0.39436619718309857,111.26670502371826,-0.3351014694583625,False,,False
1000LUNCUSDT_4h_trend,crypto,4h,trend,0.3197213157362642,,,-0.36650923192432283,0.574468085106383,34.19344093137016,-2.442769778804257,False,-0.3680788166877282,False
1000LUNCUSDT_4h_carry,crypto,4h,carry,-0.40323530292288273,,,-0.23450715533111766,0.3829787234042553,95.48403163792115,-2.085428932723483,False,-0.6094581597770565,False
1000LUNCUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-1.1029079124166274,,,-0.4537527668018303,0.3191489361702128,215.03355672122234,-2.169256645972144,False,,False
1000LUNCUSDT_4h_breakout,crypto,4h,breakout,0.3551388764386982,,,-0.07190845498646514,0.425531914893617,69.41052527710663,-1.0627741939993696,False,,False
STXUSDT_4h_trend,crypto,4h,trend,0.3481932776512173,,,-0.27200391451944583,0.47619047619047616,21.816721483957437,-1.29659065426885,False,-1.0775710091552226,False
STXUSDT_4h_carry,crypto,4h,carry,-0.9036216001977541,,,-0.2512801846352468,0.38095238095238093,88.7327035764429,-0.7948141170380321,False,,False
STXUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-1.1691005333618751,,,-0.37988213782535374,0.2857142857142857,171.49995973952133,-0.758060296472957,False,,False
STXUSDT_4h_breakout,crypto,4h,breakout,-0.22179474029402182,,,-0.11883946111163413,0.35714285714285715,71.02573373993334,-0.5199100712537583,False,,False
LDOUSDT_4h_trend,crypto,4h,trend,-0.7773414022831796,,,-0.5209043687604358,0.46808510638297873,35.52364364976945,-1.9591077218148785,False,,False
LDOUSDT_4h_carry,crypto,4h,carry,0.12388599420925663,,,-0.09467277416876219,0.40425531914893614,100.79574616225338,-0.030787675617132453,False,,False
LDOUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-0.3484844806696365,,,-0.2786765773856542,0.46808510638297873,194.83294941913093,-1.6248918578502944,False,,False
LDOUSDT_4h_breakout,crypto,4h,breakout,0.1427164818562323,,,-0.09184205802855894,0.5319148936170213,76.5354552167571,-0.581877813972591,False,,False
IMXUSDT_4h_trend,crypto,4h,trend,0.15885785763492064,,,-0.22854149661288348,0.5370370370370371,28.070178596642847,-1.585072574931812,False,,False
IMXUSDT_4h_carry,crypto,4h,carry,0.6181605854401333,-0.1420169311977863,0.6215860078775716,-0.09743964155578744,0.5185185185185185,106.86109253925677,-0.4557454967708917,False,0.9552757103060097,False
IMXUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-0.6601599033100765,,,-0.338678954399081,0.48148148148148145,222.15436228630296,-0.937565632323485,False,,False
IMXUSDT_4h_breakout,crypto,4h,breakout,0.3231505446120483,,,-0.09956294896685558,0.46296296296296297,90.93058753160392,-0.6728530412917404,False,0.09457840950513453,False
XTZUSDT_4h_trend,crypto,4h,trend,0.5388928328599326,-0.0409079739952837,0.5375316646245936,-0.16350971585422303,0.5897435897435898,54.38361080567097,-2.811634074287778,False,0.21983539926535411,False
XTZUSDT_4h_carry,crypto,4h,carry,-0.6572917493066991,,,-0.35330214933389625,0.358974358974359,153.1314247136609,-1.1992437686657553,False,,False
XTZUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-0.420825401634337,,,-0.3336705206770719,0.4230769230769231,406.48791273907324,-1.658925112322152,False,,False
XTZUSDT_4h_breakout,crypto,4h,breakout,-0.3126709048711965,,,-0.21702063887724887,0.38461538461538464,149.0673797703788,-1.0605199979051934,False,,False
JASMYUSDT_4h_trend,crypto,4h,trend,0.8329023788281209,-0.045922189888442266,0.7752419579055265,-0.12625060655046527,0.5961538461538461,27.53098979326054,-2.713890738424667,False,0.8913969493569718,False
JASMYUSDT_4h_carry,crypto,4h,carry,0.06391945195928812,,,-0.08720300658183433,0.4807692307692308,104.3284505929508,-1.0397499064140838,False,,False
JASMYUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-0.6968001996775359,,,-0.35214753124354614,0.4230769230769231,222.9807814959259,-1.8609828641186046,False,,False
JASMYUSDT_4h_breakout,crypto,4h,breakout,-0.1089436261577314,,,-0.11505706774349145,0.4230769230769231,81.56559032426674,-0.4683207616230917,False,,False
CFXUSDT_4h_trend,crypto,4h,trend,-0.01601679780907684,,,-0.2702685155900004,0.5,25.780366053742785,-0.9921350450474243,False,,False
CFXUSDT_4h_carry,crypto,4h,carry,-0.8253824588356519,,,-0.31539136193568806,0.40476190476190477,92.77957715949026,-1.0005540109708306,False,,False
CFXUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-1.0580058066085742,,,-0.36250353969277027,0.40476190476190477,175.2849808587376,-0.5160624315874174,False,,False
CFXUSDT_4h_breakout,crypto,4h,breakout,-0.2477076061505287,,,-0.14245965994260756,0.42857142857142855,67.39203239029557,-1.2017804880356795,False,-0.9856482952373568,False
OPUSDT_4h_trend,crypto,4h,trend,0.3554947951730185,,,-0.2614648089031817,0.5,27.950971391685783,-1.539610335960401,False,,False
OPUSDT_4h_carry,crypto,4h,carry,-0.2847714378286017,,,-0.22810401691021953,0.44,108.81022153431951,-1.07381627780323,False,,False
OPUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-0.963220372467804,,,-0.4025883220305677,0.38,209.54174248179982,-0.23382915326963896,False,,False
OPUSDT_4h_breakout,crypto,4h,breakout,0.7945056028508825,0.02271372174615081,0.7911789632516465,-0.07256040993139634,0.54,81.70314561166373,-1.4012371444198064,True,0.2272325081107921,False
1000FLOKIUSDT_4h_trend,crypto,4h,trend,0.4565157266057658,,,-0.2165427422868501,0.6153846153846154,20.30267664671934,-1.5419696293715484,False,,False
1000FLOKIUSDT_4h_carry,crypto,4h,carry,-0.9623107831167753,,,-0.31718649435653745,0.46153846153846156,66.49245112285365,-0.7187516824131256,False,,False
1000FLOKIUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-1.9168558756127743,,,-0.48397208358008736,0.2564102564102564,151.23506873649694,-2.08499255952393,False,,False
1000FLOKIUSDT_4h_breakout,crypto,4h,breakout,0.25219817610025375,,,-0.0852914606320544,0.5384615384615384,65.10158572610666,-1.4141543880988496,False,-0.43449112016248903,False
ENSUSDT_4h_trend,crypto,4h,trend,0.3800483886636002,,,-0.2372599727013368,0.5789473684210527,33.85443624943114,-2.3027487447891333,False,,False
ENSUSDT_4h_carry,crypto,4h,carry,-0.639960144375264,,,-0.2612340224905281,0.47368421052631576,140.56967129228192,-1.2991327047800487,False,,False
ENSUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-1.0112150454550541,,,-0.4238553795761665,0.3684210526315789,256.22910164605287,-1.3085829985855983,False,,False
ENSUSDT_4h_breakout,crypto,4h,breakout,-0.5341841516671736,,,-0.15980526161395003,0.2807017543859649,99.4834497243269,-0.6975714913189675,False,,False
COMPUSDT_4h_trend,crypto,4h,trend,-0.05617230326025215,,,-0.43842059956155566,0.5,49.68126014812603,-2.662233107922352,False,-0.3101708205423505,False
COMPUSDT_4h_carry,crypto,4h,carry,0.06413324158109271,,,-0.19237983014258853,0.43243243243243246,97.9129823657205,-0.15480685360986216,False,-0.9458621706340108,False
COMPUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-0.44940439295016144,,,-0.3527526747230627,0.44594594594594594,325.26935147712925,-1.4083460464769084,False,,False
COMPUSDT_4h_breakout,crypto,4h,breakout,-0.5230186267556848,,,-0.25904622507944763,0.3918918918918919,121.74271925085696,-0.3616814420556722,False,,False
GRTUSDT_4h_trend,crypto,4h,trend,0.7180303700048101,0.044332868615876764,0.7254698722388148,-0.23502677749096068,0.5441176470588235,37.07078189422987,-1.806055672676906,True,0.616271789856256,True
GRTUSDT_4h_carry,crypto,4h,carry,-1.015121948331459,,,-0.35727547909853163,0.3382352941176471,132.05233750733453,-0.4126986553076043,False,,False
GRTUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-0.8775368847861482,,,-0.4191663104996205,0.3382352941176471,296.1170997084704,-2.093839408042071,False,,False
GRTUSDT_4h_breakout,crypto,4h,breakout,-0.05347935674165668,,,-0.16140178347084944,0.47058823529411764,116.21118411699456,-0.9347719113335674,False,,False
IOTAUSDT_4h_trend,crypto,4h,trend,0.18526291572552633,,,-0.31526461191648636,0.5256410256410257,49.82819314777927,-3.0144285741300205,False,,False
IOTAUSDT_4h_carry,crypto,4h,carry,-0.5458173651431981,,,-0.2843159971758069,0.4358974358974359,106.45818877697968,-1.0154889170166395,False,-1.5103108122901434,False
IOTAUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-0.907758321199371,,,-0.4415402347524746,0.46153846153846156,367.9236793611421,-1.5967686927153797,False,,False
IOTAUSDT_4h_breakout,crypto,4h,breakout,-0.2599851808645958,,,-0.2076461310951475,0.41025641025641024,145.9818681872633,-0.1405615964997847,False,,False
RUNEUSDT_4h_trend,crypto,4h,trend,0.6515876750751717,0.007326690157052451,0.6670147463765537,-0.17766910327471364,0.6056338028169014,38.536448993576734,-1.9152225833265888,True,0.724948812100247,True
RUNEUSDT_4h_carry,crypto,4h,carry,-0.40509606646572877,,,-0.2495081266971071,0.43661971830985913,102.58925449861718,-0.9792511441495234,False,,False
RUNEUSDT_4h_mean_reversion,crypto,4h,mean_reversion,-0.4467699524593072,,,-0.33002235815026193,0.43661971830985913,293.11289618462064,-1.7164766874480584,False,,False
RUNEUSDT_4h_breakout,crypto,4h,breakout,0.05979541410653201,,,-0.10346323030102811,0.43661971830985913,132.41800667496534,-1.1188005741704685,False,,False
BTCUSDT_1d_trend,crypto,1d,trend,0.8194949242938365,0.14478173230038827,0.8237014721923277,-0.19739255053269245,0.5316455696202531,10.213454416534919,0.7843535011795019,True,0.5689367383486041,True
BTCUSDT_1d_carry,crypto,1d,carry,0.3362423832172664,,,-0.1439902405247343,0.34177215189873417,83.51690768965396,0.2566815539502553,False,,False
BTCUSDT_1d_mean_reversion,crypto,1d,mean_reversion,0.06050952413038067,,,-0.1567466584106152,0.5063291139240507,92.65990225246962,-0.41494623536666747,False,,False
BTCUSDT_1d_breakout,crypto,1d,breakout,0.3638310575824312,,,-0.09540191130695985,0.31645569620253167,39.59880022002531,0.1910401917202784,False,-0.29514850438222995,False
ETHUSDT_1d_trend,crypto,1d,trend,0.4031364243229333,,,-0.30636120223078256,0.5316455696202531,8.93668336892232,-0.6764857845163641,False,0.13621691967633134,False
ETHUSDT_1d_carry,crypto,1d,carry,-0.19357915139728685,,,-0.20322734100553919,0.2911392405063291,54.41940793524641,-0.4013796537575996,False,,False
ETHUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.39137927271583184,,,-0.2598671864468999,0.43037974683544306,65.73219426474247,-0.46835826157522664,False,,False
ETHUSDT_1d_breakout,crypto,1d,breakout,0.577578649069185,-0.09370722879149608,0.5495137682157312,-0.09977306625018689,0.379746835443038,29.73354788382671,0.6854816100889651,False,0.5184944896755738,False
BNBUSDT_1d_trend,crypto,1d,trend,0.6235760165415994,-0.003942511507495636,0.6338047857404067,-0.30073894554634395,0.48717948717948717,10.937073170142758,-0.4133709549085401,False,-0.25004241860714055,False
BNBUSDT_1d_carry,crypto,1d,carry,-0.6865889355159939,,,-0.34125681658257845,0.20512820512820512,56.570494259605084,0.26482940119240334,False,,False
BNBUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.34146505469846666,,,-0.3880815946827897,0.47435897435897434,77.83283519843377,0.11377864403305926,False,-1.2946917002057767,False
BNBUSDT_1d_breakout,crypto,1d,breakout,-0.05564705225979884,,,-0.16320442144668634,0.20512820512820512,31.72385019822955,-1.0824537139496184,False,-0.6897327436637767,False
XRPUSDT_1d_trend,crypto,1d,trend,0.31070858850174626,,,-0.3194788849056466,0.5063291139240507,10.499762786865086,0.0924339779734845,False,,False
XRPUSDT_1d_carry,crypto,1d,carry,-0.7427766017379943,,,-0.377787450969265,0.27848101265822783,45.23650723243952,-0.33728243551558346,False,,False
XRPUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.6960927251800618,,,-0.44715361843620915,0.3924050632911392,55.15555167942228,-0.5297123893571679,False,-0.058957987183099796,False
XRPUSDT_1d_breakout,crypto,1d,breakout,0.8668086793721187,0.364834700703494,0.8677434462576601,-0.07068721265828071,0.22784810126582278,16.786871731871127,-0.02731321379313944,True,0.9559876716688325,True
SOLUSDT_1d_trend,crypto,1d,trend,0.5421166495808052,-0.11039533260629393,0.5568155887068551,-0.29408858179897834,0.5352112676056338,5.467225825466723,-1.218305587286674,False,0.18663674230302138,False
SOLUSDT_1d_carry,crypto,1d,carry,-0.04712744054432011,,,-0.18731603354727777,0.19718309859154928,24.0577809015209,-1.1926325790010035,False,,False
SOLUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.382806432981651,,,-0.26479250833755696,0.49295774647887325,45.96842439958785,-0.0015153153068902445,False,,False
SOLUSDT_1d_breakout,crypto,1d,breakout,0.36926381991841495,,,-0.15113391573108992,0.28169014084507044,19.202705904651154,-0.305812780531498,False,-0.22183390851417734,False
TRXUSDT_1d_trend,crypto,1d,trend,0.6641053869984492,0.15931886869545311,0.6487333968490705,-0.3038258338453448,0.5316455696202531,13.028750354910539,-0.05028327664079261,True,0.6829044560704712,True
TRXUSDT_1d_carry,crypto,1d,carry,0.6570942634499279,0.08988414547438238,0.6797647644592586,-0.08351552588849898,0.3924050632911392,64.98343300758971,0.38005777069142455,True,1.4337114099935753,True
TRXUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.8104783988945748,,,-0.4504630213784646,0.35443037974683544,96.38371343999044,-0.8205451526942754,False,,False
TRXUSDT_1d_breakout,crypto,1d,breakout,-0.08641342102785604,,,-0.13741770041314838,0.25316455696202533,46.477195404491255,-1.0053933902328294,False,,False
DOGEUSDT_1d_trend,crypto,1d,trend,0.4146623688481449,,,-0.30842606957365626,0.4794520547945205,8.427347106528433,-0.3921306024359091,False,-0.5514077009709746,False
DOGEUSDT_1d_carry,crypto,1d,carry,0.318620729899931,,,-0.17316096371628165,0.3972602739726027,40.111045337110205,-0.16872453454165862,False,-0.3448277246294345,False
DOGEUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.5343032671563654,,,-0.4680774564472393,0.3561643835616438,43.88750046221938,0.13412462941896652,False,,False
DOGEUSDT_1d_breakout,crypto,1d,breakout,0.38276165569520687,,,-0.08808465964427026,0.1917808219178082,19.282022042979566,0.18463999914592805,False,-0.8451139515738743,False
ZECUSDT_1d_trend,crypto,1d,trend,-0.050850074757499586,,,-0.44636620943872185,0.4230769230769231,8.663311204698278,-0.43018049704704636,False,,False
ZECUSDT_1d_carry,crypto,1d,carry,0.40834072194468535,,,-0.11854835690266474,0.3076923076923077,28.06162482799836,-0.965281616966334,False,,False
ZECUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.37062178096735426,,,-0.31670598743942036,0.47435897435897434,50.68446936034731,-0.11940044138309448,False,0.4559635689402052,False
ZECUSDT_1d_breakout,crypto,1d,breakout,0.2719347697632309,,,-0.13524011305255867,0.32051282051282054,20.23660299242588,-0.1678168489539165,False,,False
ADAUSDT_1d_trend,crypto,1d,trend,0.5713207971077796,-0.06458610656787088,0.5640877349212778,-0.2517660032612322,0.5189873417721519,6.935012341699641,-0.43687127494003763,False,0.39906982952519643,False
ADAUSDT_1d_carry,crypto,1d,carry,-0.2473172056963063,,,-0.1838627313269383,0.27848101265822783,42.54838218077295,0.22015269337330415,False,,False
ADAUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.5509833289832834,,,-0.35623946872153467,0.3924050632911392,59.28954580372783,-0.3341377672726237,False,,False
ADAUSDT_1d_breakout,crypto,1d,breakout,0.6890102031392884,0.03212119553054146,0.7262754097166926,-0.08332755951780868,0.2911392405063291,23.800733934365145,0.6454232324330325,True,0.6952791296098233,True
XMRUSDT_1d_trend,crypto,1d,trend,-0.3070406136624713,,,-0.6050581788763831,0.41025641025641024,13.505533951533513,-0.22127010302715358,False,-0.3725952809016109,False
XMRUSDT_1d_carry,crypto,1d,carry,-0.4668908281538538,,,-0.17470938478722087,0.1794871794871795,46.12782220709123,-0.3418876411114274,False,,False
XMRUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.12810245252885016,,,-0.22893426988711418,0.48717948717948717,77.00110046012044,-0.03231817331082854,False,,False
XMRUSDT_1d_breakout,crypto,1d,breakout,0.2423321038022421,,,-0.10126521117098708,0.3076923076923077,25.570841881392404,-0.37152292752023536,False,-0.21187340824510442,False
LINKUSDT_1d_trend,crypto,1d,trend,0.4127275260558185,,,-0.21575081298426269,0.5316455696202531,6.622003743093265,0.04173601897666509,False,0.1260406027426868,False
LINKUSDT_1d_carry,crypto,1d,carry,-0.054099038710432194,,,-0.19643476162870366,0.3291139240506329,36.67656701702981,0.449970171870075,False,-0.7113353199695037,False
LINKUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.41938388374732355,,,-0.3228675993269191,0.4050632911392405,54.97809885464393,0.12469860651232369,False,,False
LINKUSDT_1d_breakout,crypto,1d,breakout,-0.2745336687738051,,,-0.2307598597492736,0.22784810126582278,22.515906498870162,-0.08391270705946081,False,-1.3552172967003695,False
XLMUSDT_1d_trend,crypto,1d,trend,-0.36341021706326754,,,-0.6292894254183563,0.46835443037974683,10.031396233749941,-0.4739528770723363,False,0.019949934886640118,False
XLMUSDT_1d_carry,crypto,1d,carry,-0.3001181374929736,,,-0.26780037092123,0.3670886075949367,44.62695537908317,-0.43127658617100023,False,,False
XLMUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.025109542582330092,,,-0.23921967912581377,0.3924050632911392,57.988253040024276,-0.1421105395646937,False,-1.2399398418687362,False
XLMUSDT_1d_breakout,crypto,1d,breakout,-0.0016062318690836862,,,-0.14519840399681805,0.13924050632911392,17.647638406839825,-0.322313809033556,False,-1.0200600106737283,False
BCHUSDT_1d_trend,crypto,1d,trend,0.11792092115010555,,,-0.30239417972797855,0.4430379746835443,8.800489149927111,-0.43036897953179815,False,,False
BCHUSDT_1d_carry,crypto,1d,carry,-0.2816542351191085,,,-0.25420010002348903,0.3037974683544304,41.82422220625789,0.4241485722361163,False,0.009650794955458092,False
BCHUSDT_1d_mean_reversion,crypto,1d,mean_reversion,-0.465470561460415,,,-0.3895786250368677,0.4810126582278481,58.92125373218751,-0.02726212358155175,False,,False
